osm_id,code,fclass,name,type,center,area
47298686,1500,building,Village Residence Clarke Quay,residential,"(103.8433122888889, 103.8433122888889)",62.658203125
54139150,1500,building,,residential,"(103.8207271, 103.8207271)",22.107421875
54139153,1500,building,,residential,"(103.82273049444444, 103.82273049444444)",26.1767578125
54139154,1500,building,,residential,"(103.82335102941177, 103.82335102941177)",27.5849609375
54139159,1500,building,,residential,"(103.8202943, 103.8202943)",27.35546875
75277142,1500,building,,residential,"(103.76481081, 103.76481081)",40.7939453125
75277146,1500,building,,residential,"(103.76542530833335, 103.76542530833335)",49.9228515625
75277149,1500,building,,residential,"(103.76672817586207, 103.76672817586207)",35.4697265625
75277153,1500,building,,residential,"(103.76675012758622, 103.76675012758622)",34.6416015625
75277172,1500,building,,residential,"(103.76452696315788, 103.76452696315788)",25.3935546875
75277176,1500,building,,residential,"(103.76543023243242, 103.76543023243242)",24.166015625
75277179,1500,building,,residential,"(103.76454222051282, 103.76454222051282)",23.8662109375
75277181,1500,building,,residential,"(103.76544770540542, 103.76544770540542)",21.404296875
75277192,1500,building,,residential,"(103.76792006296297, 103.76792006296297)",35.3720703125
75277239,1500,building,,residential,"(103.7670970483871, 103.7670970483871)",43.912109375
75277251,1500,building,,residential,"(103.76659402413796, 103.76659402413796)",25.3095703125
75277258,1500,building,,residential,"(103.76736088709677, 103.76736088709677)",52.9072265625
75277300,1500,building,,residential,"(103.76611257586207, 103.76611257586207)",35.0341796875
75277309,1500,building,,residential,"(103.76749852444443, 103.76749852444443)",29.7451171875
75277314,1500,building,,residential,"(103.76750425555556, 103.76750425555556)",28.796875
75277360,1500,building,,residential,"(103.76635048787881, 103.76635048787881)",39.15625
75277362,1500,building,,residential,"(103.76683302857141, 103.76683302857141)",33.3642578125
77181572,1500,building,,residential,"(103.76927687241377, 103.76927687241377)",13.9951171875
82487563,1500,building,,residential,"(103.85222803333333, 103.85222803333333)",18.76953125
82487564,1500,building,,residential,"(103.85181945, 103.85181945)",18.0888671875
82487566,1500,building,,residential,"(103.85222472000001, 103.85222472000001)",22.4111328125
93026219,1500,building,139,residential,"(103.86416144814815, 103.86416144814815)",32.30078125
93162523,1500,building,143,residential,"(103.86328804814815, 103.86328804814815)",32.298828125
93162528,1500,building,145,residential,"(103.86249614814814, 103.86249614814814)",32.2919921875
93996061,1500,building,,residential,"(103.68976628888889, 103.68976628888889)",51.0712890625
93996063,1500,building,,residential,"(103.68872293333332, 103.68872293333332)",70.318359375
94715846,1500,building,,residential,"(103.6943278, 103.6943278)",38.490234375
94847837,1500,building,,residential,"(103.69930500555556, 103.69930500555556)",39.0419921875
94847838,1500,building,,residential,"(103.69737191276599, 103.69737191276599)",38.4580078125
94847842,1500,building,,residential,"(103.6978054, 103.6978054)",27.1796875
94847843,1500,building,,residential,"(103.69803052222221, 103.69803052222221)",27.15625
94847844,1500,building,,residential,"(103.69789574444445, 103.69789574444445)",31.0771484375
94847845,1500,building,,residential,"(103.6990897888889, 103.6990897888889)",27.2109375
94847846,1500,building,,residential,"(103.69930734444443, 103.69930734444443)",26.8779296875
94847847,1500,building,,residential,"(103.69421424, 103.69421424)",31.109375
94847848,1500,building,,residential,"(103.69442491999999, 103.69442491999999)",40.515625
94847851,1500,building,,residential,"(103.69804332222222, 103.69804332222222)",33.10546875
94847852,1500,building,,residential,"(103.69580426, 103.69580426)",29.2158203125
94847853,1500,building,,residential,"(103.69575019999999, 103.69575019999999)",38.2275390625
94847854,1500,building,,residential,"(103.69578294, 103.69578294)",36.0615234375
94847855,1500,building,,residential,"(103.69579886, 103.69579886)",35.8173828125
94847856,1500,building,,residential,"(103.69409882, 103.69409882)",38.81640625
95345594,1500,building,,residential,"(103.70937868000001, 103.70937868000001)",23.63671875
95345595,1500,building,,residential,"(103.70889034000001, 103.70889034000001)",25.017578125
95345596,1500,building,,residential,"(103.70869206666667, 103.70869206666667)",24.310546875
95345597,1500,building,,residential,"(103.70940451999999, 103.70940451999999)",23.0009765625
95345599,1500,building,,residential,"(103.709268, 103.709268)",26.99609375
95345600,1500,building,,residential,"(103.70979854285716, 103.70979854285716)",34.2373046875
95606462,1500,building,,residential,"(103.71301613076925, 103.71301613076925)",25.044921875
95606463,1500,building,,residential,"(103.71234614000001, 103.71234614000001)",21.3046875
95606464,1500,building,,residential,"(103.71219920588238, 103.71219920588238)",22.4931640625
95606465,1500,building,,residential,"(103.71286199200003, 103.71286199200003)",22.7783203125
95606467,1500,building,,residential,"(103.71497220969707, 103.71497220969707)",77.455078125
95606469,1500,building,,residential,"(103.71362657108439, 103.71362657108439)",44.427734375
95607077,1500,building,,residential,"(103.72123183529415, 103.72123183529415)",34.6669921875
95607078,1500,building,,residential,"(103.72221515098039, 103.72221515098039)",32.9970703125
95607079,1500,building,,residential,"(103.72229371463416, 103.72229371463416)",32.5927734375
95607086,1500,building,,residential,"(103.72061008690473, 103.72061008690473)",41.783203125
95607087,1500,building,,residential,"(103.72117031860466, 103.72117031860466)",34.0908203125
95800317,1500,building,,residential,"(103.72707841250002, 103.72707841250002)",30.0302734375
95800318,1500,building,,residential,"(103.72718038666663, 103.72718038666663)",29.572265625
95800729,1500,building,,residential,"(103.72398249500002, 103.72398249500002)",49.095703125
95800730,1500,building,,residential,"(103.72532241749998, 103.72532241749998)",47.7939453125
95800731,1500,building,,residential,"(103.72636396562501, 103.72636396562501)",42.85546875
95800787,1500,building,,residential,"(103.72627914062501, 103.72627914062501)",42.9033203125
95800788,1500,building,,residential,"(103.72634780408166, 103.72634780408166)",31.7158203125
95938618,1500,building,,residential,"(103.71055030754717, 103.71055030754717)",44.453125
95938619,1500,building,,residential,"(103.7113821584906, 103.7113821584906)",44.4755859375
95938620,1500,building,,residential,"(103.71185277826088, 103.71185277826088)",20.873046875
95938621,1500,building,,residential,"(103.71149791111111, 103.71149791111111)",21.4873046875
95938622,1500,building,,residential,"(103.7122265987952, 103.7122265987952)",77.5439453125
95938655,1500,building,,residential,"(103.7110366288889, 103.7110366288889)",36.7333984375
96149917,1500,building,,residential,"(103.71619329310343, 103.71619329310343)",13.73828125
96149918,1500,building,,residential,"(103.71668795172413, 103.71668795172413)",13.9404296875
96169455,1500,building,,residential,"(103.721266076, 103.721266076)",23.5419921875
96169592,1500,building,,residential,"(103.71959639999999, 103.71959639999999)",32.1298828125
96169593,1500,building,,residential,"(103.71729422799999, 103.71729422799999)",26.765625
96169594,1500,building,,residential,"(103.716311528, 103.716311528)",31.5654296875
96169701,1500,building,,residential,"(103.71949215409836, 103.71949215409836)",34.8857421875
96169702,1500,building,,residential,"(103.7196523242857, 103.7196523242857)",47.0205078125
96169703,1500,building,,residential,"(103.72001536774192, 103.72001536774192)",31.830078125
96169704,1500,building,,residential,"(103.72019923200003, 103.72019923200003)",45.8837890625
96170566,1500,building,,residential,"(103.72608720566038, 103.72608720566038)",41.9462890625
96170570,1500,building,,residential,"(103.72518126, 103.72518126)",41.2509765625
96170571,1500,building,,residential,"(103.72602232244898, 103.72602232244898)",33.666015625
96170574,1500,building,,residential,"(103.72593256923076, 103.72593256923076)",31.513671875
96170575,1500,building,,residential,"(103.72492675000004, 103.72492675000004)",31.0029296875
96170576,1500,building,,residential,"(103.72527423953488, 103.72527423953488)",37.1728515625
96170577,1500,building,,residential,"(103.72643205957448, 103.72643205957448)",42.4638671875
96170578,1500,building,,residential,"(103.72520431132078, 103.72520431132078)",32.6044921875
96170849,1500,building,,residential,"(103.71660261212119, 103.71660261212119)",35.7666015625
96170850,1500,building,,residential,"(103.71861075333337, 103.71861075333337)",33.837890625
96170851,1500,building,,residential,"(103.71787462413793, 103.71787462413793)",36.962890625
96171845,1500,building,,residential,"(103.7251922967742, 103.7251922967742)",29.5302734375
96171846,1500,building,,residential,"(103.72417966981135, 103.72417966981135)",27.16796875
96171847,1500,building,,residential,"(103.72506521132074, 103.72506521132074)",27.3515625
96171849,1500,building,,residential,"(103.72533277142854, 103.72533277142854)",32.4970703125
96171850,1500,building,,residential,"(103.72424427872342, 103.72424427872342)",28.1650390625
96337873,1500,building,,residential,"(103.68931918000001, 103.68931918000001)",58.525390625
96701084,1500,building,,residential,"(103.71389186509427, 103.71389186509427)",46.4169921875
96701089,1500,building,,residential,"(103.73531586111113, 103.73531586111113)",63.9091796875
96701091,1500,building,,residential,"(103.73554964155848, 103.73554964155848)",56.8701171875
96701092,1500,building,,residential,"(103.73099966283188, 103.73099966283188)",56.6474609375
96701096,1500,building,,residential,"(103.7337982327273, 103.7337982327273)",45.970703125
96703578,1500,building,,residential,"(103.88017534000001, 103.88017534000001)",15.7216796875
96703579,1500,building,,residential,"(103.88071787142859, 103.88071787142859)",27.8427734375
96703580,1500,building,,residential,"(103.88101374, 103.88101374)",15.943359375
96703581,1500,building,,residential,"(103.88141364285715, 103.88141364285715)",28.8193359375
96703582,1500,building,,residential,"(103.88074082, 103.88074082)",15.8642578125
96827202,1500,building,,residential,"(103.82265658918918, 103.82265658918918)",21.4345703125
97182044,1500,building,,residential,"(103.71095519433962, 103.71095519433962)",44.5029296875
97192701,1500,building,HDB Block 932,residential,"(103.68858558888888, 103.68858558888888)",38.6982421875
97217293,1500,building,,residential,"(103.6962492, 103.6962492)",28.703125
97217294,1500,building,,residential,"(103.69683379375, 103.69683379375)",26.3525390625
97218608,1500,building,,residential,"(103.69742016470589, 103.69742016470589)",27.2412109375
97218610,1500,building,,residential,"(103.69814164285711, 103.69814164285711)",26.94140625
97523190,1500,building,,residential,"(103.7308047883117, 103.7308047883117)",41.7802734375
97523191,1500,building,,residential,"(103.730014477193, 103.730014477193)",29.5791015625
97523192,1500,building,,residential,"(103.72898057428571, 103.72898057428571)",30.013671875
97523193,1500,building,,residential,"(103.72896857714288, 103.72896857714288)",30.146484375
97523194,1500,building,,residential,"(103.72900559142859, 103.72900559142859)",30.2021484375
97523195,1500,building,,residential,"(103.72988884, 103.72988884)",31.5400390625
97523196,1500,building,,residential,"(103.72915888354434, 103.72915888354434)",36.6142578125
97523197,1500,building,,residential,"(103.730436722, 103.730436722)",32.9716796875
97523198,1500,building,,residential,"(103.72923959473684, 103.72923959473684)",42.4931640625
97523199,1500,building,,residential,"(103.73010024615384, 103.73010024615384)",26.2138671875
97523200,1500,building,,residential,"(103.73102019714288, 103.73102019714288)",19.7763671875
97523444,1500,building,,residential,"(103.72714175609761, 103.72714175609761)",32.6259765625
97523447,1500,building,,residential,"(103.72732885312502, 103.72732885312502)",28.6845703125
97523448,1500,building,,residential,"(103.72719814062505, 103.72719814062505)",28.6279296875
97523449,1500,building,,residential,"(103.72619976341464, 103.72619976341464)",25.9111328125
97523450,1500,building,,residential,"(103.72646649090908, 103.72646649090908)",15.9306640625
97523452,1500,building,,residential,"(103.72718735624997, 103.72718735624997)",28.6455078125
97523453,1500,building,,residential,"(103.72714739047622, 103.72714739047622)",32.5947265625
97523454,1500,building,,residential,"(103.72734200312499, 103.72734200312499)",28.6416015625
97523455,1500,building,,residential,"(103.7263736130435, 103.7263736130435)",27.591796875
97523748,1500,building,,residential,"(103.72084555479451, 103.72084555479451)",32.705078125
97523749,1500,building,,residential,"(103.72101377419355, 103.72101377419355)",28.4609375
97523750,1500,building,,residential,"(103.71999433055558, 103.71999433055558)",42.453125
97523751,1500,building,,residential,"(103.72228656551724, 103.72228656551724)",28.322265625
97523752,1500,building,,residential,"(103.72089025757575, 103.72089025757575)",27.724609375
97523753,1500,building,,residential,"(103.72071875918367, 103.72071875918367)",31.552734375
97523754,1500,building,,residential,"(103.72245040967742, 103.72245040967742)",28.3876953125
97523755,1500,building,,residential,"(103.72268182653059, 103.72268182653059)",30.8076171875
97523756,1500,building,,residential,"(103.72327969999999, 103.72327969999999)",42.84765625
97523757,1500,building,,residential,"(103.72255510000002, 103.72255510000002)",32.189453125
97523758,1500,building,,residential,"(103.72005295102039, 103.72005295102039)",29.974609375
97523759,1500,building,,residential,"(103.72322614489798, 103.72322614489798)",31.8173828125
97523897,1500,building,,residential,"(103.72059700215053, 103.72059700215053)",54.197265625
97523898,1500,building,,residential,"(103.71802781097563, 103.71802781097563)",59.732421875
97523899,1500,building,,residential,"(103.71796977446806, 103.71796977446806)",45.064453125
97523900,1500,building,,residential,"(103.72054755288465, 103.72054755288465)",64.0869140625
97523901,1500,building,,residential,"(103.71760969411764, 103.71760969411764)",20.49609375
97529567,1500,building,,residential,"(103.7142038490566, 103.7142038490566)",46.3828125
97543201,1500,building,,residential,"(103.6950398, 103.6950398)",44.8955078125
97543203,1500,building,,residential,"(103.69642618571427, 103.69642618571427)",35.86328125
97543204,1500,building,,residential,"(103.69473124999999, 103.69473124999999)",22.3349609375
97543205,1500,building,,residential,"(103.69547721428572, 103.69547721428572)",32.0732421875
97543206,1500,building,,residential,"(103.69566612222222, 103.69566612222222)",43.12890625
97543207,1500,building,,residential,"(103.69644583333334, 103.69644583333334)",31.5361328125
97552189,1500,building,,residential,"(103.70177435999999, 103.70177435999999)",23.748046875
97552190,1500,building,,residential,"(103.69906058857141, 103.69906058857141)",40.787109375
97552191,1500,building,,residential,"(103.70076201481481, 103.70076201481481)",29.3876953125
97552192,1500,building,,residential,"(103.70078530769231, 103.70078530769231)",27.025390625
97552193,1500,building,,residential,"(103.70199136000001, 103.70199136000001)",25.8828125
97552194,1500,building,,residential,"(103.70069022, 103.70069022)",27.2861328125
97552196,1500,building,,residential,"(103.69959978571428, 103.69959978571428)",22.4296875
97552197,1500,building,,residential,"(103.70160209999999, 103.70160209999999)",21.7998046875
97552198,1500,building,,residential,"(103.70029446000001, 103.70029446000001)",22.7890625
97552721,1500,building,,residential,"(103.69514745, 103.69514745)",18.7373046875
97552723,1500,building,,residential,"(103.69333724545454, 103.69333724545454)",46.9560546875
97552726,1500,building,,residential,"(103.69370514444445, 103.69370514444445)",29.458984375
97553367,1500,building,HDB,residential,"(103.69241234, 103.69241234)",25.1220703125
97553863,1500,building,,residential,"(103.71716387199996, 103.71716387199996)",27.1181640625
97574237,1500,building,,residential,"(103.90863993846152, 103.90863993846152)",15.8291015625
97574238,1500,building,,residential,"(103.90953337142857, 103.90953337142857)",35.845703125
97574240,1500,building,,residential,"(103.90855375999999, 103.90855375999999)",25.072265625
97574241,1500,building,,residential,"(103.90788616428573, 103.90788616428573)",11.9619140625
97574243,1500,building,,residential,"(103.90847271538463, 103.90847271538463)",14.55859375
97574245,1500,building,,residential,"(103.90923198, 103.90923198)",24.3046875
97574246,1500,building,,residential,"(103.9090117, 103.9090117)",29.458984375
97574248,1500,building,,residential,"(103.90873264, 103.90873264)",28.046875
97660754,1500,building,The Riverwalk,residential,"(103.84849226379312, 103.84849226379312)",130.677734375
98260476,1500,building,,residential,"(103.6950327181818, 103.6950327181818)",17.93359375
98260477,1500,building,,residential,"(103.70000027500001, 103.70000027500001)",36.8154296875
98260478,1500,building,,residential,"(103.69363157272727, 103.69363157272727)",20.255859375
98260480,1500,building,,residential,"(103.70059964736845, 103.70059964736845)",20.7783203125
98260483,1500,building,,residential,"(103.69518484, 103.69518484)",24.474609375
98260486,1500,building,,residential,"(103.69407120909091, 103.69407120909091)",19.5205078125
98260996,1500,building,HDB Flat,residential,"(103.69283457142858, 103.69283457142858)",18.685546875
99449395,1500,building,,residential,"(103.7165497342857, 103.7165497342857)",41.0546875
99449396,1500,building,,residential,"(103.71630792727274, 103.71630792727274)",31.033203125
99449397,1500,building,,residential,"(103.71551780000001, 103.71551780000001)",41.30859375
99449398,1500,building,,residential,"(103.71543556923075, 103.71543556923075)",47.4013671875
99450144,1500,building,,residential,"(103.70066203076922, 103.70066203076922)",27.4296875
99844117,1500,building,,residential,"(103.83466564999999, 103.83466564999999)",20.6982421875
99844125,1500,building,,residential,"(103.83452299999999, 103.83452299999999)",23.734375
99862493,1500,building,225,residential,"(103.83799988000001, 103.83799988000001)",50.837890625
99862494,1500,building,,residential,"(103.83659716666665, 103.83659716666665)",46.1064453125
99862495,1500,building,208,residential,"(103.84269742857144, 103.84269742857144)",45.7763671875
99862496,1500,building,,residential,"(103.84047622, 103.84047622)",30.6611328125
99862497,1500,building,,residential,"(103.83672302857143, 103.83672302857143)",46.0546875
99862498,1500,building,222,residential,"(103.839365, 103.839365)",29.859375
99862499,1500,building,219,residential,"(103.84056728, 103.84056728)",29.169921875
99862500,1500,building,231,residential,"(103.83748231999998, 103.83748231999998)",36.1259765625
99862501,1500,building,230,residential,"(103.8378979, 103.8378979)",36.4404296875
99862502,1500,building,Blk 215,residential,"(103.84150764285717, 103.84150764285717)",51.3701171875
99862503,1500,building,221,residential,"(103.83929601666667, 103.83929601666667)",31.181640625
99862504,1500,building,207,residential,"(103.84291042857144, 103.84291042857144)",50.4521484375
99862505,1500,building,226,residential,"(103.83828163999999, 103.83828163999999)",32.15625
99862506,1500,building,,residential,"(103.83683504285715, 103.83683504285715)",44.0859375
99862507,1500,building,217,residential,"(103.84178345999999, 103.84178345999999)",34.3369140625
99862508,1500,building,229,residential,"(103.83820476000001, 103.83820476000001)",33.5009765625
99862509,1500,building,218,residential,"(103.84170583999999, 103.84170583999999)",41.47265625
99862510,1500,building,232,residential,"(103.8371682, 103.8371682)",36.6875
99862511,1500,building,224,residential,"(103.83814034, 103.83814034)",29.939453125
99862512,1500,building,Blk 216,residential,"(103.84146298749998, 103.84146298749998)",48.0751953125
100149839,1500,building,,residential,"(103.84154868, 103.84154868)",78.529296875
100149840,1500,building,202,residential,"(103.84444058, 103.84444058)",50.091796875
100149841,1500,building,,residential,"(103.84449172, 103.84449172)",47.8173828125
100149843,1500,building,205,residential,"(103.84358182666668, 103.84358182666668)",31.724609375
100149844,1500,building,203,residential,"(103.84412474000001, 103.84412474000001)",20.0380859375
100149846,1500,building,206,residential,"(103.84327034, 103.84327034)",24.8173828125
100149849,1500,building,,residential,"(103.84105814000002, 103.84105814000002)",40.85546875
100149851,1500,building,,residential,"(103.84118354, 103.84118354)",40.12890625
100149852,1500,building,210,residential,"(103.84316256, 103.84316256)",56.0498046875
100149854,1500,building,223,residential,"(103.83815909090909, 103.83815909090909)",37.8466796875
100149855,1500,building,209,residential,"(103.84318578, 103.84318578)",47.2236328125
100149857,1500,building,,residential,"(103.84149946, 103.84149946)",76.2529296875
100162742,1500,building,,residential,"(103.8887505909091, 103.8887505909091)",50.1611328125
100162745,1500,building,,residential,"(103.88958310000001, 103.88958310000001)",33.361328125
100576906,1500,building,,residential,"(103.69679065769228, 103.69679065769228)",22.78125
100576910,1500,building,,residential,"(103.6961799923077, 103.6961799923077)",28.6884765625
100576912,1500,building,,residential,"(103.69668011000002, 103.69668011000002)",21.076171875
100577249,1500,building,,residential,"(103.69686573499999, 103.69686573499999)",22.736328125
101668972,1500,building,,residential,"(103.84166196000001, 103.84166196000001)",32.59375
101668978,1500,building,,residential,"(103.84168634, 103.84168634)",31.9619140625
101670510,1500,building,,residential,"(103.84210775555556, 103.84210775555556)",65.38671875
101670514,1500,building,,residential,"(103.84171192, 103.84171192)",50.6923828125
102413209,1500,building,,residential,"(103.83453948000002, 103.83453948000002)",35.220703125
102413210,1500,building,,residential,"(103.83570818000001, 103.83570818000001)",29.5966796875
102413211,1500,building,,residential,"(103.836124, 103.836124)",31.1416015625
102413212,1500,building,107,residential,"(103.83728796, 103.83728796)",37.6748046875
102413213,1500,building,,residential,"(103.8356802, 103.8356802)",37.4736328125
102413215,1500,building,,residential,"(103.83588046, 103.83588046)",31.2958984375
102413217,1500,building,106,residential,"(103.83741081999999, 103.83741081999999)",36.6474609375
102413218,1500,building,,residential,"(103.83589126000001, 103.83589126000001)",32.140625
102413581,1500,building,,residential,"(103.83730708571429, 103.83730708571429)",35.6298828125
102413582,1500,building,,residential,"(103.83719538, 103.83719538)",28.3359375
102413583,1500,building,108,residential,"(103.83813356, 103.83813356)",31.0625
102413584,1500,building,,residential,"(103.83758800000001, 103.83758800000001)",37.298828125
102413585,1500,building,104C MSCP,residential,"(103.83828634000001, 103.83828634000001)",37.2783203125
102413586,1500,building,105,residential,"(103.83751912, 103.83751912)",33.6064453125
102413778,1500,building,104B,residential,"(103.83840355555554, 103.83840355555554)",34.171875
102413779,1500,building,101,residential,"(103.83939683333334, 103.83939683333334)",32.6650390625
102413780,1500,building,103,residential,"(103.83923496, 103.83923496)",30.392578125
102413781,1500,building,102,residential,"(103.83931915999999, 103.83931915999999)",32.6826171875
102574095,1500,building,,residential,"(103.84675966, 103.84675966)",33.5654296875
102574096,1500,building,,residential,"(103.84679813333332, 103.84679813333332)",44.0166015625
102574098,1500,building,,residential,"(103.8477115, 103.8477115)",31.70703125
102574099,1500,building,,residential,"(103.84689214285713, 103.84689214285713)",41.8291015625
102574114,1500,building,,residential,"(103.84777570000001, 103.84777570000001)",34.4853515625
102574270,1500,building,,residential,"(103.84878152222223, 103.84878152222223)",27.8193359375
102574271,1500,building,,residential,"(103.8478253, 103.8478253)",33.0029296875
102574273,1500,building,,residential,"(103.84880892222223, 103.84880892222223)",25.9921875
102574753,1500,building,,residential,"(103.85001220000001, 103.85001220000001)",32.1240234375
102574754,1500,building,,residential,"(103.84966453333334, 103.84966453333334)",51.744140625
102574755,1500,building,,residential,"(103.849797675, 103.849797675)",51.716796875
102574756,1500,building,,residential,"(103.85001497777778, 103.85001497777778)",48.060546875
102574853,1500,building,,residential,"(103.84768708000001, 103.84768708000001)",38.01171875
102574854,1500,building,,residential,"(103.84925955, 103.84925955)",51.4189453125
102574855,1500,building,,residential,"(103.84914125000002, 103.84914125000002)",55.9443359375
102674889,1500,building,,residential,"(103.85151327999999, 103.85151327999999)",53.685546875
102674895,1500,building,,residential,"(103.85090021, 103.85090021)",46.65234375
102678120,1500,building,,residential,"(103.84559001999999, 103.84559001999999)",43.150390625
102678296,1500,building,,residential,"(103.85308458, 103.85308458)",26.8720703125
102678299,1500,building,,residential,"(103.85290268000001, 103.85290268000001)",31.1669921875
102678877,1500,building,,residential,"(103.85396062, 103.85396062)",41.6005859375
102678881,1500,building,,residential,"(103.85405361999999, 103.85405361999999)",41.611328125
102678892,1500,building,,residential,"(103.85498551999999, 103.85498551999999)",41.5869140625
102678896,1500,building,,residential,"(103.8551058, 103.8551058)",44.9052734375
103006565,1500,building,,residential,"(103.85086990769233, 103.85086990769233)",21.974609375
103006572,1500,building,,residential,"(103.85029092142858, 103.85029092142858)",16.359375
103006574,1500,building,,residential,"(103.8515935, 103.8515935)",48.5078125
103006576,1500,building,,residential,"(103.85066132000001, 103.85066132000001)",48.4375
103006578,1500,building,,residential,"(103.85092311999999, 103.85092311999999)",48.451171875
103006579,1500,building,,residential,"(103.85069793333332, 103.85069793333332)",35.1484375
103006580,1500,building,,residential,"(103.8509691625, 103.8509691625)",34.857421875
103006581,1500,building,,residential,"(103.85161821428571, 103.85161821428571)",33.5556640625
103006582,1500,building,,residential,"(103.85182951249999, 103.85182951249999)",34.33984375
103006583,1500,building,,residential,"(103.85080408333333, 103.85080408333333)",71.59765625
103006584,1500,building,,residential,"(103.85185956000001, 103.85185956000001)",47.576171875
103018865,1500,building,,residential,"(103.85625168571428, 103.85625168571428)",21.3408203125
103018867,1500,building,,residential,"(103.85675644, 103.85675644)",29.3125
103018871,1500,building,,residential,"(103.85640512857142, 103.85640512857142)",20.5185546875
103018872,1500,building,161,residential,"(103.85647525714285, 103.85647525714285)",21.2216796875
103018876,1500,building,,residential,"(103.85665361333334, 103.85665361333334)",29.1533203125
103018879,1500,building,,residential,"(103.85639251999999, 103.85639251999999)",22.7265625
103018886,1500,building,,residential,"(103.85586924285714, 103.85586924285714)",28.4150390625
103018888,1500,building,,residential,"(103.85598862666667, 103.85598862666667)",28.337890625
103145414,1500,building,,residential,"(103.85433824285714, 103.85433824285714)",46.8505859375
103145415,1500,building,,residential,"(103.85342707142857, 103.85342707142857)",28.9580078125
103145416,1500,building,,residential,"(103.85328298888888, 103.85328298888888)",43.1328125
103145628,1500,building,,residential,"(103.85500695555555, 103.85500695555555)",44.423828125
103145631,1500,building,,residential,"(103.85461205454544, 103.85461205454544)",34.4501953125
103145634,1500,building,,residential,"(103.8550434, 103.8550434)",48.9384765625
103145970,1500,building,,residential,"(103.85336572857143, 103.85336572857143)",30.2822265625
103145973,1500,building,,residential,"(103.85307791111111, 103.85307791111111)",44.2216796875
103145976,1500,building,,residential,"(103.85356422222222, 103.85356422222222)",42.65234375
103145978,1500,building,,residential,"(103.85540129166667, 103.85540129166667)",59.1259765625
103147502,1500,building,,residential,"(103.85504664, 103.85504664)",34.388671875
103147503,1500,building,,residential,"(103.85561582222222, 103.85561582222222)",42.5712890625
103147504,1500,building,,residential,"(103.85407546296298, 103.85407546296298)",50.2685546875
103147508,1500,building,,residential,"(103.85465255555556, 103.85465255555556)",37.4755859375
103156385,1500,building,124,residential,"(103.85119315714284, 103.85119315714284)",28.4169921875
103156388,1500,building,126,residential,"(103.85209352857143, 103.85209352857143)",28.353515625
103158195,1500,building,132,residential,"(103.85146499999999, 103.85146499999999)",22.0302734375
103158197,1500,building,133,residential,"(103.85178928571429, 103.85178928571429)",22.2177734375
103158200,1500,building,129,residential,"(103.850408125, 103.850408125)",12.36328125
103158201,1500,building,,residential,"(103.8527794, 103.8527794)",13.7587890625
103158202,1500,building,131,residential,"(103.85089124000001, 103.85089124000001)",24.9658203125
103158204,1500,building,130,residential,"(103.85098706000001, 103.85098706000001)",24.9853515625
103158205,1500,building,134,residential,"(103.85203720000001, 103.85203720000001)",27.44140625
103158206,1500,building,127,residential,"(103.8516544111111, 103.8516544111111)",30.283203125
103158209,1500,building,,residential,"(103.85288019999999, 103.85288019999999)",13.759765625
103162350,1500,building,115,residential,"(103.84843864444444, 103.84843864444444)",39.5380859375
103162351,1500,building,110,residential,"(103.84772450999999, 103.84772450999999)",39.5087890625
103162352,1500,building,107,residential,"(103.84786256, 103.84786256)",24.45703125
103162353,1500,building,104,residential,"(103.8480088, 103.8480088)",17.4990234375
103162354,1500,building,109,residential,"(103.84792883999998, 103.84792883999998)",24.529296875
103162355,1500,building,114,residential,"(103.84881358, 103.84881358)",29.625
103162356,1500,building,113,residential,"(103.84873572, 103.84873572)",30.140625
103162358,1500,building,106,residential,"(103.84778388, 103.84778388)",24.2275390625
103162359,1500,building,116,residential,"(103.84934988750001, 103.84934988750001)",38.6279296875
103162360,1500,building,111,residential,"(103.8480041, 103.8480041)",24.6123046875
103162361,1500,building,108,residential,"(103.84735966000001, 103.84735966000001)",24.7177734375
103162363,1500,building,105,residential,"(103.84744347777779, 103.84744347777779)",40.96484375
103259895,1500,building,123,residential,"(103.85040054000001, 103.85040054000001)",26.0546875
103259896,1500,building,118,residential,"(103.8499120125, 103.8499120125)",13.708984375
103259897,1500,building,119,residential,"(103.85056554444444, 103.85056554444444)",27.5283203125
103259898,1500,building,125,residential,"(103.8514949714286, 103.8514949714286)",28.609375
103259899,1500,building,112,residential,"(103.84910059999999, 103.84910059999999)",42.33203125
103259900,1500,building,121,residential,"(103.8511164125, 103.8511164125)",23.1201171875
103259901,1500,building,120,residential,"(103.85082480000001, 103.85082480000001)",23.3984375
103259902,1500,building,122,residential,"(103.85054129999999, 103.85054129999999)",48.435546875
103260043,1500,building,,residential,"(103.85166218571429, 103.85166218571429)",35.7421875
103260044,1500,building,,residential,"(103.85230485454545, 103.85230485454545)",49.5732421875
103260046,1500,building,,residential,"(103.85168506, 103.85168506)",22.30078125
103288560,1500,building,,residential,"(103.85170091428571, 103.85170091428571)",21.92578125
103288562,1500,building,,residential,"(103.85302211999999, 103.85302211999999)",43.013671875
103288563,1500,building,,residential,"(103.85247997142856, 103.85247997142856)",21.693359375
103288565,1500,building,,residential,"(103.85251899999999, 103.85251899999999)",24.203125
103288566,1500,building,,residential,"(103.85180465555555, 103.85180465555555)",25.6455078125
103289763,1500,building,,residential,"(103.85238657142857, 103.85238657142857)",20.630859375
